AÑO;MES;PROVINCIA_DESTINO;TIPO_ORIGEN;GASTO;TRANSACCION
2020;9;Salamanca;Interregional;1427236;38844
2020;9;Salamanca;Regional;385432;10788
2020;9;Salamanca;Total Nacional;1812668;49632
2020;9;Santa Cruz de Tenerife;Internacional;4071717;91192
2020;9;Santa Cruz de Tenerife;Interregional;2720690;84556
2020;9;Santa Cruz de Tenerife;Regional;989005;36103
2020;9;Santa Cruz de Tenerife;Total Nacional;3709696;120659
2020;9;Segovia;Internacional;57905;1819
2020;9;Segovia;Interregional;1351777;36183
2020;9;Segovia;Regional;258212;6748
2020;9;Segovia;Total Nacional;1609988;42931
2020;9;Sevilla;Internacional;1320253;39426
2020;9;Sevilla;Interregional;2921315;89938
2020;9;Sevilla;Regional;3155113;99326
2020;9;Sevilla;Total Nacional;6076428;189264
2020;9;Soria;Internacional;18508;473
2020;9;Soria;Interregional;696893;17146
2020;9;Soria;Regional;68188;2005
2020;9;Soria;Total Nacional;765081;19151
2020;9;Tarragona;Internacional;1722644;40425
2020;9;Tarragona;Interregional;1797879;58196
2020;9;Tarragona;Regional;9850240;298170
2020;9;Tarragona;Total Nacional;11648119;356366
2020;9;Teruel;Internacional;13341;349
2020;9;Teruel;Interregional;1193193;29339
2020;9;Teruel;Regional;169014;4695
2020;9;Teruel;Total Nacional;1362206;34034
2020;9;Toledo;Internacional;82615;2094
2020;9;Toledo;Interregional;3494582;99628
2020;9;Toledo;Regional;392633;11751
2020;9;Toledo;Total Nacional;3887215;111379
2020;9;Valencia/València;Internacional;2308987;66057
2020;9;Valencia/València;Interregional;6000488;200060
2020;9;Valencia/València;Regional;2360098;74694
2020;9;Valencia/València;Total Nacional;8360586;274754
2020;9;Valladolid;Internacional;150204;2911
2020;9;Valladolid;Interregional;1310414;35698
2020;9;Valladolid;Regional;1203877;27503
2020;9;Valladolid;Total Nacional;2514291;63201
2020;9;Zamora;Internacional;73609;1980
2020;9;Zamora;Interregional;829127;21187
2020;9;Zamora;Regional;323104;8109
2020;9;Zamora;Total Nacional;1152231;29296
2020;9;Zaragoza;Internacional;314590;7434
2020;9;Zaragoza;Interregional;2880600;96600
2020;9;Zaragoza;Regional;573927;16109
2020;9;Zaragoza;Total Nacional;3454527;112709
2020;9;Ávila;Internacional;21425;529
2020;9;Ávila;Interregional;1446293;39410
2020;9;Ávila;Regional;181773;5015
2020;9;Ávila;Total Nacional;1628066;44425
2020;10;A Coruña;Internacional;437502;11468
2020;10;A Coruña;Interregional;2667057;85598
2020;10;A Coruña;Regional;2056183;60498
2020;10;A Coruña;Total Nacional;4723240;146096
2020;10;Albacete;Internacional;52915;1509
2020;10;Albacete;Interregional;1230305;36809
2020;10;Albacete;Regional;342553;9528
2020;10;Albacete;Total Nacional;1572858;46337
2020;10;Alicante/Alacant;Internacional;7590475;163010
2020;10;Alicante/Alacant;Interregional;6200914;184599
2020;10;Alicante/Alacant;Regional;1704988;49711
2020;10;Alicante/Alacant;Total Nacional;7905902;234310
2020;10;Almería;Internacional;559593;11332
2020;10;Almería;Interregional;1423759;39689
2020;10;Almería;Regional;872117;27661
2020;10;Almería;Total Nacional;2295876;67350
2020;10;Araba/Álava;Internacional;190676;2831
2020;10;Araba/Álava;Interregional;784368;21752
2020;10;Araba/Álava;Regional;587533;13373
2020;10;Araba/Álava;Total Nacional;1371901;35125
2020;10;Asturias;Internacional;260608;7306
2020;10;Asturias;Interregional;2976261;77904
2020;10;Asturias;Total Nacional;2976261;77904
2020;10;Badajoz;Internacional;883122;14020
2020;10;Badajoz;Interregional;1469411;41756
2020;10;Badajoz;Regional;397340;10288
2020;10;Badajoz;Total Nacional;1866751;52044
2020;10;Barcelona;Internacional;9762541;305186
2020;10;Barcelona;Interregional;9434679;365983
2020;10;Barcelona;Regional;8989309;324907
2020;10;Barcelona;Total Nacional;18423988;690890
2020;10;Bizkaia;Internacional;571722;12322
2020;10;Bizkaia;Interregional;2448275;69740
2020;10;Bizkaia;Regional;852402;18749
2020;10;Bizkaia;Total Nacional;3300677;88489
2020;10;Burgos;Internacional;227751;6164
2020;10;Burgos;Interregional;1442865;38528
2020;10;Burgos;Regional;361953;9894
2020;10;Burgos;Total Nacional;1804818;48422
2020;10;Cantabria;Internacional;208743;6114
2020;10;Cantabria;Interregional;3116493;80480
2020;10;Cantabria;Total Nacional;3116493;80480
2020;10;Castellón/Castelló;Internacional;700429;12574
2020;10;Castellón/Castelló;Interregional;2218924;61755
2020;10;Castellón/Castelló;Regional;1131480;35618
2020;10;Castellón/Castelló;Total Nacional;3350404;97373
2020;10;Ceuta;Internacional;37901;605
2020;10;Ceuta;Interregional;329077;11592
2020;10;Ceuta;Total Nacional;329077;11592
2020;10;Ciudad Real;Internacional;56817;1339
2020;10;Ciudad Real;Interregional;1140473;33611
2020;10;Ciudad Real;Regional;344170;9372
2020;10;Ciudad Real;Total Nacional;1484644;42983
2020;10;Cuenca;Internacional;50839;949
2020;10;Cuenca;Interregional;1170238;32614
2020;10;Cuenca;Regional;197066;6219
2020;10;Cuenca;Total Nacional;1367304;38833
2020;10;Cáceres;Internacional;383930;8908
2020;10;Cáceres;Interregional;1464006;41368
2020;10;Cáceres;Regional;398002;13144
2020;10;Cáceres;Total Nacional;1862008;54512
2020;10;Cádiz;Internacional;2758076;74477
2020;10;Cádiz;Interregional;2698805;79374
2020;10;Cádiz;Regional;2818938;85421
2020;10;Cádiz;Total Nacional;5517743;164795
2020;10;Córdoba;Internacional;314764;8128
2020;10;Córdoba;Interregional;1159231;32990
2020;10;Córdoba;Regional;1257762;38547
2020;10;Córdoba;Total Nacional;2416993;71537
2020;10;Gipuzkoa;Internacional;1626955;35412
2020;10;Gipuzkoa;Interregional;1472329;42890
2020;10;Gipuzkoa;Regional;618615;15071
2020;10;Gipuzkoa;Total Nacional;2090945;57961
2020;10;Girona;Internacional;17544284;272157
2020;10;Girona;Interregional;801667;26766
2020;10;Girona;Regional;7459167;224689
2020;10;Girona;Total Nacional;8260835;251455
2020;10;Granada;Internacional;730417;22652
2020;10;Granada;Interregional;1961547;67814
2020;10;Granada;Regional;2018395;69384
2020;10;Granada;Total Nacional;3979942;137198
2020;10;Guadalajara;Internacional;31568;818
2020;10;Guadalajara;Interregional;1569713;45194
2020;10;Guadalajara;Regional;111968;3651
2020;10;Guadalajara;Total Nacional;1681680;48845
2020;10;Huelva;Internacional;381744;8422
2020;10;Huelva;Interregional;692629;18911
2020;10;Huelva;Regional;1277847;38935
2020;10;Huelva;Total Nacional;1970476;57846
2020;10;Huesca;Internacional;459951;8542
2020;10;Huesca;Interregional;1852357;49593
2020;10;Huesca;Regional;356932;10857
2020;10;Huesca;Total Nacional;2209289;60450
2020;10;Illes Balears;Internacional;4317309;67167
2020;10;Illes Balears;Interregional;3894030;130145
